id,definitionId,set,dots,slot,tier,level,locked,rerolledCount,equipped,source,assignedTo,primaryStat,primaryValue,primaryValueRaw,primaryRolls,primaryRawRolls,secondary1Stat,secondary1Value,secondary1ValueRaw,secondary1Rolls,secondary1RawRolls,secondary2Stat,secondary2Value,secondary2ValueRaw,secondary2Rolls,secondary2RawRolls,secondary3Stat,secondary3Value,secondary3ValueRaw,secondary3Rolls,secondary3RawRolls,secondary4Stat,secondary4Value,secondary4ValueRaw,secondary4Rolls,secondary4RawRolls
X8srIlS2TkuadS6eOutqCQ,255,Offense,5,Circle,5,15,False,0,True,equippedStatMod,,Offense,588,588,0,,Health,85,85,2,320|532,Protection %,5.35%,5350000,1,53544629,Offense %,0.15%,150000,3,526920|384870|593310,Critical Avoidance %,0.68%,680000,2,4282068|2494320
nf9XcAnsScqhN7XL14CDWg,255,Offense,5,Circle,5,15,False,0,True,equippedStatMod,,Speed,2350,2350,0,,Protection %,6.21%,6210000,1,62199481,Defense,277,277,2,1624|1147,Health,72,72,2,320|403,Offense %,0.16%,160000,3,513900|583230|566790
96NDkibPT5CVrsTyIw0cvw,255,Offense,5,Circle,1,12,False,0,True,equippedStatMod,,Speed,1900,1900,0,,Health,40,40,1,408,Potency %,0.000203%,203,1,2039,Defense,211,211,1,2116,Defense %,0.000149%,149,1,1491
EISENBMKS7G2dId_7A5_VQ,255,Offense,5,Circle,1,12,False,0,True,equippedStatMod,,Offense,475,475,0,,Critical Avoidance %,0.39%,390000,1,3895380,Defense %,0.000221%,221,1,2214,Offense %,0.05%,50000,1,542730,Health %,3.88%,3880000,1,38854733
HATVQw7mRHmCAXdUiNegIg,255,Offense,5,Circle,1,12,False,0,True,equippedStatMod,,Offense,475,475,0,,Protection %,4.5%,4500000,1,45060050,Health,49,49,1,493,Protection,111,111,1,1114,Offense %,0.03%,30000,1,394080
N58zlQ5cTzWx6BDgDgm-Hg,255,Offense,5,Circle,1,12,False,0,True,equippedStatMod,,Speed,1900,1900,0,,Health %,3.74%,3740000,1,37431781,Tenacity %,0.06%,60000,1,623917,Health,50,50,1,500,Offense,96,96,1,960
QTGYg9BhQSWk_4ziCItTMw,255,Offense,5,Circle,1,12,False,0,True,equippedStatMod,,Speed,1900,1900,0,,Offense %,0.03%,30000,1,378090,Offense,82,82,1,821,Health %,4.06%,4060000,1,40699856,Potency %,0.000117%,117,1,1170
_T9SHnwLR42KDJ-6dU3kRw,255,Offense,5,Circle,1,12,False,0,True,equippedStatMod,,Offense,475,475,0,,Protection %,4.67%,4670000,1,46775239,Offense %,0.05%,50000,1,538890,Protection,106,106,1,1063,Potency %,0.000145%,145,1,1450
bWgVDRg5TSOVOOnVtDtf0g,255,Offense,5,Circle,1,12,False,0,True,equippedStatMod,,Offense,475,475,0,,Potency %,0.000145%,145,1,1459,Offense %,0.03%,30000,1,355830,Protection,91,91,1,914,Health %,3.32%,3320000,1,33240073
eh-Ix8SrTbWvEGuompA8mA,255,Offense,5,Circle,1,12,False,0,True,equippedStatMod,,Speed,1900,1900,0,,Health %,2.47%,2470000,1,24760222,Offense %,0.04%,40000,1,435480,Defense %,0.000142%,142,1,1424,Critical Avoidance %,0.44%,440000,1,4308516
muImF9uJTAWGiREjEXEMLQ,255,Offense,5,Circle,1,12,False,0,True,equippedStatMod,,Offense,475,475,0,,Defense,130,130,1,1302,Offense %,0.05%,50000,1,579930,Health %,2.5%,2500000,1,25032383,Defense %,0.000218%,218,1,2188
uugyMaM-QNKflTjspa8ZbQ,255,Offense,5,Circle,1,12,False,0,True,equippedStatMod,,Offense,475,475,0,,Offense %,0.05%,50000,1,538740,Tenacity %,0.05%,50000,1,562961,Health %,3.61%,3610000,1,36135266,Critical Avoidance %,0.29%,290000,1,2834496
w_Py7wTETaKSEiMGQewqOQ,255,Offense,5,Circle,1,12,False,0,True,equippedStatMod,,Offense,475,475,0,,Offense %,0.05%,50000,1,544020,Speed,207,207,1,2071,Health %,3.06%,3060000,1,30694189,Potency %,0.000204%,204,1,2045
FuDo_Q6lQUycPIJ_nr2C2w,255,Offense,5,Circle,2,9,False,0,True,equippedStatMod,,Offense,363,363,0,,Health,55,55,1,552,Offense %,0.05%,50000,1,597450,Protection %,7.8%,7800000,1,78043176,Potency %,0.000196%,196,1,1968
efaf0eALTFu07fzjSooaaw,255,Offense,5,Circle,2,9,False,0,True,equippedStatMod,,Speed,1450,1450,0,,Defense %,0.000205%,205,1,2059,Tenacity %,0.09%,90000,1,940947,Offense %,0.05%,50000,1,523050,Critical Avoidance %,0.25%,250000,1,2452368
mBj9cY96RyekIhDe9gTjAg,255,Offense,5,Circle,2,9,False,0,True,equippedStatMod,,Offense,363,363,0,,Protection,156,156,1,1565,Offense %,0.05%,50000,1,540420,Tenacity %,0.07%,70000,1,796397,Health %,2.68%,2680000,1,26862505
o1H-dlkYSj-DsutHgYCGaw,255,Offense,5,Circle,2,9,False,0,True,equippedStatMod,,Offense,363,363,0,,Critical Avoidance %,0.38%,380000,1,3762912,Defense %,0.000173%,173,1,1739,Offense %,0.05%,50000,1,536640,Tenacity %,0.08%,80000,1,835303
JK0a6TLNReuTJKDdN014UA,255,Offense,5,Circle,3,6,False,0,True,equippedStatMod,,Offense,250,250,0,,Defense,157,157,1,1574,Potency %,0.00014%,140,1,1407,Health,54,54,1,542,Offense %,0.05%,50000,1,506070
NWp3cJkPTR2VJNIiqR9ogA,255,Offense,5,Circle,3,6,False,0,True,equippedStatMod,,Speed,1000,1000,0,,Potency %,0.000205%,205,1,2058,Health %,3.48%,3480000,1,34843037,Protection %,7.57%,7570000,1,75713343,Offense,105,105,1,1056
fM6FnvOMQoWMVtjyUCxdkw,255,Offense,5,Circle,3,6,False,0,True,equippedStatMod,,Offense,250,250,0,,Protection,162,162,1,1627,Health,40,40,1,404,Offense %,0.05%,50000,1,586320,Speed,140,140,1,1407
tjShDen9R_-CzdygE8yzNQ,255,Offense,5,Circle,3,6,False,0,True,equippedStatMod,,Offense,250,250,0,,Defense,151,151,1,1513,Potency %,0.000134%,134,1,1341,Defense %,0.000182%,182,1,1820,Offense %,0.05%,50000,1,571710
yMhRoER0RhGsD-43ehfn0A,255,Offense,5,Circle,3,6,False,0,True,equippedStatMod,,Speed,1000,1000,0,,Critical Avoidance %,0.32%,320000,1,3194280,Potency %,0.000116%,116,1,1168,Protection %,5.49%,5490000,1,54952496,Health %,2.72%,2720000,1,27237530
4OMT5fEDSxe0_k_sXD7lFQ,255,Offense,5,Circle,4,3,False,0,True,equippedStatMod,,Offense,138,138,0,,Protection,126,126,1,1267,Potency %,0.00022%,220,1,2205,Health,50,50,1,507,Defense %,0.000177%,177,1,1774
8lY8_2S5RmWgb7_C8jmARw,255,Offense,5,Circle,4,1,False,0,True,equippedStatMod,,Speed,250,250,0,,Critical Avoidance %,0.25%,250000,1,2467644,Offense %,0.05%,50000,1,570840,Potency %,0.000196%,196,1,1965,,,,0,
dMDiDu94TRGTH-1s4O59kw,255,Offense,5,Circle,5,1,False,0,True,equippedStatMod,,Offense,63,63,0,,Offense %,0.05%,50000,1,530100,Defense,118,118,1,1183,Speed,172,172,1,1729,Potency %,0.000137%,137,1,1376
xc_yI4bBSVeB4rkLtFZG0A,255,Offense,5,Circle,5,1,False,0,True,equippedStatMod,,Speed,250,250,0,,Critical Avoidance %,0.32%,320000,1,3152556,Offense %,0.05%,50000,1,598530,Defense,126,126,1,1264,Health %,2.84%,2840000,1,28459040
yWeOq6dfQTi0rTZx0Q4Fng,255,Offense,5,Circle,2,1,False,0,True,equippedStatMod,,Speed,250,250,0,,Offense %,0.04%,40000,1,478980,,,,0,,,,,0,,,,,0,
-XM_roDmRba9fUIoQyCjlA,256,Offense,5,Cross,5,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Defense %,0.000623%,623,4,1323|1832|1259|1818,Health,97,97,2,527|445,Speed,218,218,1,2180,Offense %,0.03%,30000,1,389490
36xgCMGZQeGe_ZanWRwFJw,256,Offense,5,Cross,3,15,False,0,True,equippedStatMod,,Potency %,0.0024%,2400,0,,Tenacity %,0.08%,80000,1,812616,Protection,104,104,1,1047,Offense %,0.13%,130000,3,531750|407850|406080,Health %,2.44%,2440000,1,24494490
8UTSvzQdRFK6tTeEfNaa0w,256,Offense,5,Cross,5,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Tenacity %,0.13%,130000,2,530572|841232,Potency %,0.000436%,436,2,2249|2118,Speed,207,207,1,2073,Offense %,0.16%,160000,3,563100|546990|583320
GvmIiCWBRuGrC5O0rAyMkA,256,Offense,5,Cross,2,15,False,0,True,equippedStatMod,,Offense,588,588,0,,Defense,156,156,1,1567,Protection,265,265,2,1036|1620,Potency %,0.000162%,162,1,1620,Offense %,0.05%,50000,1,577740
IS5dLYmTQbGuxfGdja1B4Q,256,Offense,5,Cross,4,15,False,0,True,equippedStatMod,,Offense,588,588,0,,Offense %,0.05%,50000,1,514650,Protection,277,277,2,1093|1684,Potency %,0.000377%,377,2,1564|2213,Defense,404,404,2,2033|2015
jqAwSCfFQ56SxXfIusFayw,256,Offense,5,Cross,2,15,False,0,True,equippedStatMod,,Defense %,0.0024%,2400,0,,Critical Avoidance %,0.26%,260000,1,2576628,Defense,351,351,2,1487|2031,Offense %,0.05%,50000,1,541860,Protection,108,108,1,1082
kY0CqzH8Qcaqr9EzPHKJwA,256,Offense,5,Cross,3,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Offense %,0.1%,100000,2,549000|457590,Potency %,0.00016%,160,1,1608,Critical Avoidance %,0.39%,390000,1,3862776,Offense,169,169,2,596|1094
l8rVz6xiS9G0QufSM9LLxw,256,Offense,5,Cross,4,15,False,0,True,equippedStatMod,,Speed,2350,2350,0,,Defense,154,154,1,1546,Protection %,5.83%,5830000,1,58341344,Offense %,0.09%,90000,2,557550|361170,Health,122,122,3,414|419|390
poE9AiGKSF64kq67TklRJg,256,Offense,5,Cross,5,15,False,0,True,equippedStatMod,,Health,588,588,0,,Defense,316,316,2,1720|1442,Tenacity %,0.09%,90000,1,966133,Health %,12.05%,12050000,3,40633423|40601278|39356195,Protection,206,206,2,1180|881
rODfAv21TQSAWXzx1TnIOQ,256,Offense,5,Cross,3,15,False,0,True,equippedStatMod,,Defense %,0.0024%,2400,0,,Offense %,0.05%,50000,1,506490,Speed,120,120,1,1202,Defense,311,311,2,1170|1946,Health,87,87,2,489|385
zo3f-_jWQuC2KbKwhNjTuQ,256,Offense,5,Cross,2,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Defense,178,178,1,1781,Offense %,0.05%,50000,1,549420,Speed,142,142,1,1429,Critical Avoidance %,0.69%,690000,2,4380564|2513016
211HDle7RYiuWVRWTDEVxg,256,Offense,5,Cross,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Health,33,33,1,335,Tenacity %,0.09%,90000,1,911694,Offense %,0.03%,30000,1,328020,Defense,212,212,1,2122
5wI8YTTDRVyKceGWYGgoLg,256,Offense,5,Cross,1,12,False,0,True,equippedStatMod,,Offense,475,475,0,,Defense,220,220,1,2207,Potency %,0.00021%,210,1,2108,Offense %,0.05%,50000,1,557370,Defense %,0.000218%,218,1,2180
9LFTD7pTTNudsVQSHaOZXw,256,Offense,5,Cross,1,12,False,0,True,equippedStatMod,,Offense,475,475,0,,Speed,124,124,1,1248,Critical Avoidance %,0.3%,300000,1,2967192,Offense %,0.05%,50000,1,578310,Protection %,6.9%,6900000,1,69060237
GOnOpB8PQl2yjBy5hArOCg,256,Offense,5,Cross,1,12,False,0,True,equippedStatMod,,Speed,1900,1900,0,,Tenacity %,0.08%,80000,1,824621,Defense %,0.00022%,220,1,2208,Protection %,7.44%,7440000,1,74488208,Offense %,0.05%,50000,1,598290
QOqhaOeJRzehd3QYAhEmEA,256,Offense,5,Cross,1,12,False,0,True,equippedStatMod,,Potency %,0.00195%,1950,0,,Defense,150,150,1,1501,Offense %,0.05%,50000,1,511200,Defense %,0.000123%,123,1,1239,Offense,82,82,1,827
dvYDZwufR0S9yPZX72UeZg,256,Offense,5,Cross,1,12,False,0,True,equippedStatMod,,Speed,1900,1900,0,,Defense %,0.000196%,196,1,1960,Protection %,8.17%,8170000,1,81772570,Potency %,0.000196%,196,1,1963,Offense %,0.05%,50000,1,589950
nidd6ZrxT7aKTP-nh_KdQg,256,Offense,5,Cross,1,12,False,0,True,equippedStatMod,,Speed,1900,1900,0,,Health %,4%,4000000,1,40020525,Tenacity %,0.06%,60000,1,664146,Defense,114,114,1,1145,Offense %,0.05%,50000,1,577440
ssgGI019SOqiHnU5SJwFBg,256,Offense,5,Cross,1,12,False,0,True,equippedStatMod,,Potency %,0.00195%,1950,0,,Offense %,0.05%,50000,1,522810,Health,29,29,1,291,Defense,211,211,1,2111,Protection,106,106,1,1061
uyjIjSlfSjqItWw8XHfIkg,256,Offense,5,Cross,1,12,False,0,True,equippedStatMod,,Defense %,0.00195%,1950,0,,Speed,151,151,1,1515,Offense,106,106,1,1065,Protection,133,133,1,1337,Tenacity %,0.07%,70000,1,724710
xCTCBcMETqy-EmDkB9P-8g,256,Offense,5,Cross,1,12,False,0,True,equippedStatMod,,Speed,1900,1900,0,,Tenacity %,0.08%,80000,1,862204,Offense %,0.03%,30000,1,348150,Protection %,7.86%,7860000,1,78678585,Critical Avoidance %,0.39%,390000,1,3846588
0n2X6lUjSV-j0rP09g7PkQ,256,Offense,5,Cross,2,9,False,0,True,equippedStatMod,,Offense,363,363,0,,Speed,118,118,1,1181,Critical Avoidance %,0.42%,420000,1,4119276,Protection,140,140,1,1408,Offense %,0.05%,50000,1,598860
BqexE_4zRiqDGAY5yWyGbQ,256,Offense,5,Cross,2,9,False,0,True,equippedStatMod,,Health,363,363,0,,Critical Avoidance %,0.37%,370000,1,3633180,Potency %,0.000114%,114,1,1149,Speed,125,125,1,1255,Offense %,0.05%,50000,1,544230
HKoaXlc0SFmqIsUubwArUA,256,Offense,5,Cross,2,9,False,0,True,equippedStatMod,,Offense,363,363,0,,Defense %,0.000117%,117,1,1171,Offense %,0.04%,40000,1,455640,Protection %,5.27%,5270000,1,52755559,Speed,216,216,1,2169
KpHHKxPRRDiTBOiGYAPAZA,256,Offense,5,Cross,2,9,False,0,True,equippedStatMod,,Potency %,0.0015%,1500,0,,Health %,2.88%,2880000,1,28810492,Health,33,33,1,336,Protection %,4.53%,4530000,1,45367372,Defense %,0.000134%,134,1,1348
X7oiuM4KRJ6H1y47eIQT9w,256,Offense,5,Cross,2,9,False,0,True,equippedStatMod,,Speed,1450,1450,0,,Defense,121,121,1,1210,Defense %,0.000163%,163,1,1635,Offense %,0.05%,50000,1,566910,Tenacity %,0.09%,90000,1,919583
oSYbKrtjQx2wk3fbV1PxJA,256,Offense,5,Cross,2,9,False,0,True,equippedStatMod,,Speed,1450,1450,0,,Tenacity %,0.05%,50000,1,560511,Offense %,0.05%,50000,1,592440,Protection,164,164,1,1641,Potency %,0.000177%,177,1,1774
qURMKiSCTDy73NXCuWxZ9g,256,Offense,5,Cross,2,9,False,0,True,equippedStatMod,,Protection,725,725,0,,Speed,150,150,1,1509,Offense %,0.05%,50000,1,558870,Defense %,0.000129%,129,1,1294,Potency %,0.000147%,147,1,1470
x0h3HZcvQfy0C_suOcl3qw,256,Offense,5,Cross,2,9,False,0,True,equippedStatMod,,Offense,363,363,0,,Health,33,33,1,338,Protection %,5.51%,5510000,1,55172605,Potency %,0.000178%,178,1,1780,Offense %,0.05%,50000,1,581280
ioE7ZE7VSAGWyNyYM_6nPQ,256,Offense,5,Cross,4,1,False,0,True,equippedStatMod,,Health,63,63,0,,Offense %,0.03%,30000,1,394740,Health %,2.72%,2720000,1,27216100,Defense %,0.000181%,181,1,1815,,,,0,
sM45WMUlR2yllDW8N0_RKQ,256,Offense,5,Cross,5,1,False,0,True,equippedStatMod,,Health,63,63,0,,Health %,2.49%,2490000,1,24931662,Protection %,5%,5000000,1,50060262,Offense %,0.03%,30000,1,314250,Critical Avoidance %,0.32%,320000,1,3174672
udcWc5QqSxChL6lrI_R_qQ,256,Offense,5,Cross,2,1,False,0,True,equippedStatMod,,Protection,125,125,0,,Offense %,0.05%,50000,1,523110,,,,0,,,,,0,,,,,0,
1ozTNiJOSy-mxJKFQ5qyDw,253,Offense,5,Diamond,5,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Defense %,0.000213%,213,1,2132,Defense,262,262,2,1159|1468,Speed,468,468,3,1682|1314|1691,Tenacity %,0.16%,160000,2,756070|931147
4ZOXzTFHQi2GnqJdpAi8Sw,253,Offense,5,Diamond,4,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Health,31,31,1,316,Tenacity %,0.12%,120000,2,613382|670271,Health %,2.42%,2420000,1,24230901,Offense %,0.16%,160000,3,573330|551310|534120
6QH3TIt_SoyIQxDwZr-55A,253,Offense,5,Diamond,3,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Offense %,0.05%,50000,1,586590,Defense %,0.000551%,551,3,1842|1602|2065,Health %,3.2%,3200000,1,32035707,Potency %,0.000184%,184,1,1845
H9hNujMlQyKlBnqh8dQP8g,253,Offense,5,Diamond,4,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Offense %,0.1%,100000,2,578070|521820,Potency %,0.00035%,350,2,1811|1695,Defense,147,147,1,1471,Critical Avoidance %,0.79%,790000,2,3363000|4513260
U6mXstvHSYeU9gkZVfbjeg,253,Offense,5,Diamond,5,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Tenacity %,0.24%,240000,3,810901|853531|808941,Health,73,73,2,413|319,Offense %,0.1%,100000,2,497160|568590,Protection %,6.26%,6260000,1,62685382
BOOk6zVQQtWFoxXsllIzVw,253,Offense,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Defense %,0.000171%,171,1,1718,Tenacity %,0.05%,50000,1,547281,Protection %,8.12%,8120000,1,81211915,Offense %,0.04%,40000,1,463140
DW2hrmYESwmb0o368h8bVA,253,Offense,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Potency %,0.000212%,212,1,2129,Offense %,0.04%,40000,1,454050,Speed,151,151,1,1516,Defense %,0.000198%,198,1,1987
NcgiADhNTmy9IgK6nRb8OQ,253,Offense,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Offense %,0.05%,50000,1,526260,Potency %,0.000169%,169,1,1696,Critical Avoidance %,0.38%,380000,1,3742620,Offense,96,96,1,962
YJCg-4cgSzmhkcDBk_-Lkw,253,Offense,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Offense %,0.05%,50000,1,501450,Potency %,0.000157%,157,1,1576,Offense,62,62,1,626,Defense %,0.000215%,215,1,2154
k2nw_j_1QwOFsnl7g-4qxw,253,Offense,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Tenacity %,0.07%,70000,1,712166,Speed,196,196,1,1960,Offense %,0.05%,50000,1,580170,Health %,3.79%,3790000,1,37931100
mPERkHTCTS21iGM3u2Ej1w,253,Offense,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Protection %,5.81%,5810000,1,58179377,Tenacity %,0.05%,50000,1,508620,Offense %,0.05%,50000,1,586710,Potency %,0.000137%,137,1,1372
piaQBqYWRui3qT3HfmydnQ,253,Offense,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Health %,2.77%,2770000,1,27764708,Offense,61,61,1,619,Defense,114,114,1,1144,Protection %,4.47%,4470000,1,44798411
ANrSNLTeRcOiDLKFGvrY-Q,253,Offense,5,Diamond,2,9,False,0,True,equippedStatMod,,Protection,725,725,0,,Tenacity %,0.06%,60000,1,630189,Offense %,0.05%,50000,1,592710,Protection %,7.73%,7730000,1,77312248,Health,36,36,1,362
NqsFJxuuRFiIL4RVB78_CQ,253,Offense,5,Diamond,2,9,False,0,True,equippedStatMod,,Protection,725,725,0,,Potency %,0.000146%,146,1,1468,Offense %,0.03%,30000,1,305820,Defense %,0.000166%,166,1,1662,Speed,118,118,1,1186
VpXRx-TpQRqF9-5u0KXQDw,253,Offense,5,Diamond,2,9,False,0,True,equippedStatMod,,Protection,725,725,0,,Defense,120,120,1,1206,Offense %,0.05%,50000,1,545220,Speed,134,134,1,1340,Tenacity %,0.05%,50000,1,544733
QBY0lWNRQHatalKc0VGZxQ,253,Offense,5,Diamond,3,6,True,0,True,equippedStatMod,,Protection,500,500,0,,Health %,2.67%,2670000,1,26712495,Protection %,7.11%,7110000,1,71111819,Tenacity %,0.09%,90000,1,900522,Offense %,0.05%,50000,1,528810
Vzv7oLIERPiFjUTbXeWipw,253,Offense,5,Diamond,3,6,False,0,True,equippedStatMod,,Protection,500,500,0,,Protection %,8.22%,8220000,1,82225247,Health %,2.98%,2980000,1,29832703,Critical Avoidance %,0.4%,400000,1,3928896,Offense %,0.03%,30000,1,369900
jJPugLb7Qo6Q3j36yNzI7Q,253,Offense,5,Diamond,3,6,False,0,True,equippedStatMod,,Protection,500,500,0,,Offense,97,97,1,973,Tenacity %,0.06%,60000,1,629895,Offense %,0.04%,40000,1,460740,Protection %,6.76%,6760000,1,67644064
Ah-pQa_kRSWsPlbrwZ08dg,253,Offense,5,Diamond,4,3,False,0,True,equippedStatMod,,Protection,275,275,0,,Potency %,0.0002%,200,1,2009,Health,37,37,1,371,Health %,3.77%,3770000,1,37785376,Defense,177,177,1,1772
6L9xrXYCSDSewbyoEji_3Q,253,Offense,5,Diamond,3,1,False,0,True,equippedStatMod,,Protection,125,125,0,,Tenacity %,0.06%,60000,1,664734,Offense %,0.05%,50000,1,587250,,,,0,,,,,0,
XdPLJGqNSZaqsL_iQ9l-Ng,253,Offense,5,Diamond,5,1,False,0,True,equippedStatMod,,Protection,125,125,0,,Offense,57,57,1,578,Health,54,54,1,543,Critical Avoidance %,0.43%,430000,1,4277052,Offense %,0.05%,50000,1,539160
meGVjX-ZQSCBdCPPD4Y4RQ,253,Offense,5,Diamond,5,1,False,0,True,equippedStatMod,,Protection,125,125,0,,Offense %,0.05%,50000,1,570150,Potency %,0.000135%,135,1,1354,Offense,71,71,1,713,Protection %,7.03%,7030000,1,70368432
iJlYwJ_ySLqiDSf6wTRJfg,251,Offense,5,Square,4,15,False,0,True,equippedStatMod,,Health,588,588,0,,Speed,513,513,3,1717|2226|1187,Tenacity %,0.07%,70000,1,706776,Defense,429,429,2,2181|2115,Offense %,0.05%,50000,1,507720
k-OonwWRR1WksHWFTwEUdA,251,Offense,5,Square,2,15,False,0,True,equippedStatMod,,Health,588,588,0,,Critical Avoidance %,0.72%,720000,2,4243764|2902212,Offense %,0.05%,50000,1,561390,Health %,3.44%,3440000,1,34416580,Defense %,0.000173%,173,1,1736
yq_KeV4PTMWZLELNoXEGcg,251,Offense,5,Square,2,15,False,0,True,equippedStatMod,,Health,588,588,0,,Offense %,0.05%,50000,1,561300,Defense,130,130,1,1305,Defense %,0.000222%,222,1,2229,Tenacity %,0.14%,140000,2,622398|862204
6dSCdGPRTrOP_ov9z_iz1w,251,Offense,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Speed,145,145,1,1454,Protection %,6.63%,6630000,1,66385705,Offense %,0.03%,30000,1,362970,Defense,152,152,1,1527
7C7zkJ0zRVSigVLlvepGIA,251,Offense,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Speed,189,189,1,1893,Potency %,0.000206%,206,1,2064,Offense %,0.05%,50000,1,561990,Critical Avoidance %,0.39%,390000,1,3833364
8ALx2gQ-QPCccSFAkq52KA,251,Offense,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Speed,177,177,1,1777,Protection %,4.93%,4930000,1,49325181,Offense %,0.05%,50000,1,500430,Health %,2.72%,2720000,1,27226815
A8US_TCfQB6XTobMHBNdbA,251,Offense,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Health %,3.97%,3970000,1,39780509,Offense %,0.05%,50000,1,510360,Protection %,5.07%,5070000,1,50782884,Speed,174,174,1,1749
SKLKeBoVSt6odBzKe7eU8A,251,Offense,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Defense %,0.000206%,206,1,2067,Offense %,0.05%,50000,1,587880,Speed,168,168,1,1681,Offense,88,88,1,888
SL0m8HP9T5SVrvEMczRHfg,251,Offense,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Protection %,5.29%,5290000,1,52979821,Offense %,0.05%,50000,1,576120,Speed,112,112,1,1125,Health %,3.75%,3750000,1,37577505
ZUkF29HMRGOkB0Z8cKSlxg,251,Offense,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Critical Avoidance %,0.25%,250000,1,2462856,Protection %,4.33%,4330000,1,43357320,Protection,112,112,1,1129,Offense %,0.05%,50000,1,542760
aP2J8-DfSbCI0mjgxAcewQ,251,Offense,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Offense %,0.04%,40000,1,425700,Health %,3.51%,3510000,1,35115198,Critical Avoidance %,0.44%,440000,1,4340664,Speed,220,220,1,2205
bbB6mjNBQwiAVMj5RGaTGw,251,Offense,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Defense,206,206,1,2066,Offense %,0.05%,50000,1,532470,Defense %,0.000164%,164,1,1645,Tenacity %,0.07%,70000,1,725347
dpAsBXpiReepjKDrgW-EFA,251,Offense,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Offense,109,109,1,1098,Defense,178,178,1,1785,Critical Avoidance %,0.31%,310000,1,3086436,Offense %,0.04%,40000,1,409380
gwLEtmbSRe6bKpcmKXs53g,251,Offense,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Health %,2.57%,2570000,1,25733144,Protection %,4.31%,4310000,1,43182894,Offense %,0.05%,50000,1,563700,Critical Avoidance %,0.37%,370000,1,3677184
ktFNwxZBRmqtItUkh3yI_A,251,Offense,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Protection,155,155,1,1559,Potency %,0.000142%,142,1,1422,Health %,3.91%,3910000,1,39178326,Offense %,0.05%,50000,1,511320
xaNFEJlmRuiAx10jItpsIg,251,Offense,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Offense %,0.05%,50000,1,569760,Offense,99,99,1,998,Defense %,0.000157%,157,1,1578,Protection,132,132,1,1320
4g3GqMbERJay_CwW7oYxaQ,251,Offense,5,Square,2,9,False,0,True,equippedStatMod,,Health,363,363,0,,Defense,148,148,1,1485,Potency %,0.000146%,146,1,1467,Offense %,0.05%,50000,1,508230,Speed,196,196,1,1963
86GNIJG6SUOVxsm-WowHgQ,251,Offense,5,Square,2,9,False,0,True,equippedStatMod,,Health,363,363,0,,Health %,2.94%,2940000,1,29476965,Defense %,0.00012%,120,1,1202,Offense %,0.05%,50000,1,545340,Protection,87,87,1,879
P_nqJXmLSYuC4_Ql7POIfw,251,Offense,5,Square,2,9,False,0,True,equippedStatMod,,Health,363,363,0,,Health %,2.65%,2650000,1,26592487,Defense %,0.00022%,220,1,2204,Offense %,0.05%,50000,1,585300,Protection %,5.06%,5060000,1,50620917
Bf2ZYySESKWZa8yPrGDtCg,251,Offense,5,Square,3,6,False,0,True,equippedStatMod,,Health,250,250,0,,Defense,202,202,1,2025,Protection,135,135,1,1354,Offense %,0.03%,30000,1,346200,Protection %,5.49%,5490000,1,54948343
